#idim1(1) idim2(2) catim1(3) catim2(4) crap(5) crap(6) labpair[0,1](7) islearn[0,1](8)
105 109 7 7 0 0 1 0 
105 111 7 7 0 0 1 0 
105 113 7 7 0 0 1 0 
105 115 7 7 0 0 1 0 
105 117 7 7 0 0 1 0 
105 119 7 7 0 0 1 0 
105 238 7 7 0 0 1 0 
105 240 7 7 0 0 1 0 
105 242 7 7 0 0 1 0 
105 244 7 7 0 0 1 0 
105 246 7 7 0 0 1 0 
105 248 7 7 0 0 1 0 
105 250 7 7 0 0 1 0 
105 252 7 7 0 0 1 0 
105 254 7 7 0 0 1 0 
107 109 7 7 0 0 1 0 
107 111 7 7 0 0 1 0 
107 113 7 7 0 0 1 0 
107 115 7 7 0 0 1 0 
107 117 7 7 0 0 1 0 
107 119 7 7 0 0 1 0 
107 238 7 7 0 0 1 0 
107 240 7 7 0 0 1 0 
107 242 7 7 0 0 1 0 
107 244 7 7 0 0 1 0 
107 246 7 7 0 0 1 0 
107 248 7 7 0 0 1 0 
107 250 7 7 0 0 1 0 
107 252 7 7 0 0 1 0 
107 254 7 7 0 0 1 0 
109 111 7 7 0 0 1 0 
109 113 7 7 0 0 1 0 
109 115 7 7 0 0 1 0 
109 117 7 7 0 0 1 0 
109 119 7 7 0 0 1 0 
109 238 7 7 0 0 1 0 
109 240 7 7 0 0 1 0 
109 242 7 7 0 0 1 0 
109 244 7 7 0 0 1 0 
109 246 7 7 0 0 1 0 
109 248 7 7 0 0 1 0 
109 250 7 7 0 0 1 0 
109 252 7 7 0 0 1 0 
109 254 7 7 0 0 1 0 
111 113 7 7 0 0 1 0 
111 115 7 7 0 0 1 0 
111 117 7 7 0 0 1 0 
111 119 7 7 0 0 1 0 
111 238 7 7 0 0 1 0 
111 240 7 7 0 0 1 0 
111 242 7 7 0 0 1 0 
111 244 7 7 0 0 1 0 
111 246 7 7 0 0 1 0 
111 248 7 7 0 0 1 0 
111 250 7 7 0 0 1 0 
111 252 7 7 0 0 1 0 
111 254 7 7 0 0 1 0 
113 115 7 7 0 0 1 0 
113 117 7 7 0 0 1 0 
113 119 7 7 0 0 1 0 
113 238 7 7 0 0 1 0 
113 240 7 7 0 0 1 0 
113 242 7 7 0 0 1 0 
113 244 7 7 0 0 1 0 
113 246 7 7 0 0 1 0 
113 248 7 7 0 0 1 0 
113 250 7 7 0 0 1 0 
113 252 7 7 0 0 1 0 
113 254 7 7 0 0 1 0 
115 117 7 7 0 0 1 0 
115 119 7 7 0 0 1 0 
115 238 7 7 0 0 1 0 
115 240 7 7 0 0 1 0 
115 242 7 7 0 0 1 0 
115 244 7 7 0 0 1 0 
115 246 7 7 0 0 1 0 
115 248 7 7 0 0 1 0 
115 250 7 7 0 0 1 0 
115 252 7 7 0 0 1 0 
115 254 7 7 0 0 1 0 
117 119 7 7 0 0 1 0 
117 238 7 7 0 0 1 0 
117 240 7 7 0 0 1 0 
117 242 7 7 0 0 1 0 
117 244 7 7 0 0 1 0 
117 246 7 7 0 0 1 0 
117 248 7 7 0 0 1 0 
117 250 7 7 0 0 1 0 
117 252 7 7 0 0 1 0 
117 254 7 7 0 0 1 0 
119 238 7 7 0 0 1 0 
119 240 7 7 0 0 1 0 
119 242 7 7 0 0 1 0 
119 244 7 7 0 0 1 0 
119 246 7 7 0 0 1 0 
119 248 7 7 0 0 1 0 
119 250 7 7 0 0 1 0 
119 252 7 7 0 0 1 0 
119 254 7 7 0 0 1 0 
238 240 7 7 0 0 1 0 
238 242 7 7 0 0 1 0 
238 244 7 7 0 0 1 0 
238 246 7 7 0 0 1 0 
238 248 7 7 0 0 1 0 
238 250 7 7 0 0 1 0 
238 252 7 7 0 0 1 0 
238 254 7 7 0 0 1 0 
240 242 7 7 0 0 1 0 
240 244 7 7 0 0 1 0 
240 246 7 7 0 0 1 0 
240 248 7 7 0 0 1 0 
240 250 7 7 0 0 1 0 
240 252 7 7 0 0 1 0 
240 254 7 7 0 0 1 0 
242 244 7 7 0 0 1 0 
242 246 7 7 0 0 1 0 
242 248 7 7 0 0 1 0 
242 250 7 7 0 0 1 0 
242 252 7 7 0 0 1 0 
242 254 7 7 0 0 1 0 
244 246 7 7 0 0 1 0 
244 248 7 7 0 0 1 0 
244 250 7 7 0 0 1 0 
244 252 7 7 0 0 1 0 
244 254 7 7 0 0 1 0 
246 248 7 7 0 0 1 0 
246 250 7 7 0 0 1 0 
246 252 7 7 0 0 1 0 
246 254 7 7 0 0 1 0 
248 250 7 7 0 0 1 0 
248 252 7 7 0 0 1 0 
248 254 7 7 0 0 1 0 
250 252 7 7 0 0 1 0 
250 254 7 7 0 0 1 0 
252 254 7 7 0 0 1 0 
120 121 8 8 0 0 1 0 
120 122 8 8 0 0 1 0 
120 123 8 8 0 0 1 0 
120 124 8 8 0 0 1 0 
120 125 8 8 0 0 1 0 
120 126 8 8 0 0 1 0 
120 127 8 8 0 0 1 0 
120 128 8 8 0 0 1 0 
120 167 8 8 0 0 1 0 
120 169 8 8 0 0 1 0 
120 171 8 8 0 0 1 0 
120 173 8 8 0 0 1 0 
120 175 8 8 0 0 1 0 
120 177 8 8 0 0 1 0 
120 179 8 8 0 0 1 0 
120 181 8 8 0 0 1 0 
120 183 8 8 0 0 1 0 
121 122 8 8 0 0 1 0 
121 123 8 8 0 0 1 0 
121 124 8 8 0 0 1 0 
121 125 8 8 0 0 1 0 
121 126 8 8 0 0 1 0 
121 127 8 8 0 0 1 0 
121 128 8 8 0 0 1 0 
121 167 8 8 0 0 1 0 
121 169 8 8 0 0 1 0 
121 171 8 8 0 0 1 0 
121 173 8 8 0 0 1 0 
121 175 8 8 0 0 1 0 
121 177 8 8 0 0 1 0 
121 179 8 8 0 0 1 0 
121 181 8 8 0 0 1 0 
121 183 8 8 0 0 1 0 
122 123 8 8 0 0 1 0 
122 124 8 8 0 0 1 0 
122 125 8 8 0 0 1 0 
122 126 8 8 0 0 1 0 
122 127 8 8 0 0 1 0 
122 128 8 8 0 0 1 0 
122 167 8 8 0 0 1 0 
122 169 8 8 0 0 1 0 
122 171 8 8 0 0 1 0 
122 173 8 8 0 0 1 0 
122 175 8 8 0 0 1 0 
122 177 8 8 0 0 1 0 
122 179 8 8 0 0 1 0 
122 181 8 8 0 0 1 0 
122 183 8 8 0 0 1 0 
123 124 8 8 0 0 1 0 
123 125 8 8 0 0 1 0 
123 126 8 8 0 0 1 0 
123 127 8 8 0 0 1 0 
123 128 8 8 0 0 1 0 
123 167 8 8 0 0 1 0 
123 169 8 8 0 0 1 0 
123 171 8 8 0 0 1 0 
123 173 8 8 0 0 1 0 
123 175 8 8 0 0 1 0 
123 177 8 8 0 0 1 0 
123 179 8 8 0 0 1 0 
123 181 8 8 0 0 1 0 
123 183 8 8 0 0 1 0 
124 125 8 8 0 0 1 0 
124 126 8 8 0 0 1 0 
124 127 8 8 0 0 1 0 
124 128 8 8 0 0 1 0 
124 167 8 8 0 0 1 0 
124 169 8 8 0 0 1 0 
124 171 8 8 0 0 1 0 
124 173 8 8 0 0 1 0 
124 175 8 8 0 0 1 0 
124 177 8 8 0 0 1 0 
124 179 8 8 0 0 1 0 
124 181 8 8 0 0 1 0 
124 183 8 8 0 0 1 0 
125 126 8 8 0 0 1 0 
125 127 8 8 0 0 1 0 
125 128 8 8 0 0 1 0 
125 167 8 8 0 0 1 0 
125 169 8 8 0 0 1 0 
125 171 8 8 0 0 1 0 
125 173 8 8 0 0 1 0 
125 175 8 8 0 0 1 0 
125 177 8 8 0 0 1 0 
125 179 8 8 0 0 1 0 
125 181 8 8 0 0 1 0 
125 183 8 8 0 0 1 0 
126 127 8 8 0 0 1 0 
126 128 8 8 0 0 1 0 
126 167 8 8 0 0 1 0 
126 169 8 8 0 0 1 0 
126 171 8 8 0 0 1 0 
126 173 8 8 0 0 1 0 
126 175 8 8 0 0 1 0 
126 177 8 8 0 0 1 0 
126 179 8 8 0 0 1 0 
126 181 8 8 0 0 1 0 
126 183 8 8 0 0 1 0 
127 128 8 8 0 0 1 0 
127 167 8 8 0 0 1 0 
127 169 8 8 0 0 1 0 
127 171 8 8 0 0 1 0 
127 173 8 8 0 0 1 0 
127 175 8 8 0 0 1 0 
127 177 8 8 0 0 1 0 
127 179 8 8 0 0 1 0 
127 181 8 8 0 0 1 0 
127 183 8 8 0 0 1 0 
128 167 8 8 0 0 1 0 
128 169 8 8 0 0 1 0 
128 171 8 8 0 0 1 0 
128 173 8 8 0 0 1 0 
128 175 8 8 0 0 1 0 
128 177 8 8 0 0 1 0 
128 179 8 8 0 0 1 0 
128 181 8 8 0 0 1 0 
128 183 8 8 0 0 1 0 
167 169 8 8 0 0 1 0 
167 171 8 8 0 0 1 0 
167 173 8 8 0 0 1 0 
167 175 8 8 0 0 1 0 
167 177 8 8 0 0 1 0 
167 179 8 8 0 0 1 0 
167 181 8 8 0 0 1 0 
167 183 8 8 0 0 1 0 
169 171 8 8 0 0 1 0 
169 173 8 8 0 0 1 0 
169 175 8 8 0 0 1 0 
169 177 8 8 0 0 1 0 
169 179 8 8 0 0 1 0 
169 181 8 8 0 0 1 0 
169 183 8 8 0 0 1 0 
171 173 8 8 0 0 1 0 
171 175 8 8 0 0 1 0 
171 177 8 8 0 0 1 0 
171 179 8 8 0 0 1 0 
171 181 8 8 0 0 1 0 
171 183 8 8 0 0 1 0 
173 175 8 8 0 0 1 0 
173 177 8 8 0 0 1 0 
173 179 8 8 0 0 1 0 
173 181 8 8 0 0 1 0 
173 183 8 8 0 0 1 0 
175 177 8 8 0 0 1 0 
175 179 8 8 0 0 1 0 
175 181 8 8 0 0 1 0 
175 183 8 8 0 0 1 0 
177 179 8 8 0 0 1 0 
177 181 8 8 0 0 1 0 
177 183 8 8 0 0 1 0 
179 181 8 8 0 0 1 0 
179 183 8 8 0 0 1 0 
181 183 8 8 0 0 1 0 
27 29 9 9 0 0 1 1 
27 31 9 9 0 0 1 1 
27 33 9 9 0 0 1 1 
27 35 9 9 0 0 1 1 
27 37 9 9 0 0 1 1 
27 39 9 9 0 0 1 1 
27 41 9 9 0 0 1 1 
27 43 9 9 0 0 1 1 
27 45 9 9 0 0 1 1 
27 220 9 9 0 0 1 1 
27 222 9 9 0 0 1 1 
27 224 9 9 0 0 1 1 
27 226 9 9 0 0 1 1 
27 228 9 9 0 0 1 1 
27 230 9 9 0 0 1 1 
27 232 9 9 0 0 1 1 
27 234 9 9 0 0 1 1 
27 236 9 9 0 0 1 1 
29 31 9 9 0 0 1 1 
29 33 9 9 0 0 1 1 
29 35 9 9 0 0 1 1 
29 37 9 9 0 0 1 1 
29 39 9 9 0 0 1 1 
29 41 9 9 0 0 1 1 
29 43 9 9 0 0 1 1 
29 45 9 9 0 0 1 1 
29 220 9 9 0 0 1 1 
29 222 9 9 0 0 1 1 
29 224 9 9 0 0 1 1 
29 226 9 9 0 0 1 1 
29 228 9 9 0 0 1 1 
29 230 9 9 0 0 1 1 
29 232 9 9 0 0 1 1 
29 234 9 9 0 0 1 1 
29 236 9 9 0 0 1 1 
31 33 9 9 0 0 1 1 
31 35 9 9 0 0 1 1 
31 37 9 9 0 0 1 1 
31 39 9 9 0 0 1 1 
31 41 9 9 0 0 1 1 
31 43 9 9 0 0 1 1 
31 45 9 9 0 0 1 1 
31 220 9 9 0 0 1 1 
31 222 9 9 0 0 1 1 
31 224 9 9 0 0 1 1 
31 226 9 9 0 0 1 1 
31 228 9 9 0 0 1 1 
31 230 9 9 0 0 1 1 
31 232 9 9 0 0 1 1 
31 234 9 9 0 0 1 1 
31 236 9 9 0 0 1 1 
33 35 9 9 0 0 1 1 
33 37 9 9 0 0 1 1 
33 39 9 9 0 0 1 1 
33 41 9 9 0 0 1 1 
33 43 9 9 0 0 1 1 
33 45 9 9 0 0 1 1 
33 220 9 9 0 0 1 1 
33 222 9 9 0 0 1 1 
33 224 9 9 0 0 1 1 
33 226 9 9 0 0 1 1 
33 228 9 9 0 0 1 1 
33 230 9 9 0 0 1 1 
33 232 9 9 0 0 1 1 
33 234 9 9 0 0 1 1 
33 236 9 9 0 0 1 1 
35 37 9 9 0 0 1 1 
35 39 9 9 0 0 1 1 
35 41 9 9 0 0 1 1 
35 43 9 9 0 0 1 1 
35 45 9 9 0 0 1 1 
35 220 9 9 0 0 1 1 
35 222 9 9 0 0 1 1 
35 224 9 9 0 0 1 1 
35 226 9 9 0 0 1 1 
35 228 9 9 0 0 1 1 
35 230 9 9 0 0 1 1 
35 232 9 9 0 0 1 1 
35 234 9 9 0 0 1 1 
35 236 9 9 0 0 1 1 
37 39 9 9 0 0 1 1 
37 41 9 9 0 0 1 1 
37 43 9 9 0 0 1 1 
37 45 9 9 0 0 1 1 
37 220 9 9 0 0 1 1 
37 222 9 9 0 0 1 1 
37 224 9 9 0 0 1 1 
37 226 9 9 0 0 1 1 
37 228 9 9 0 0 1 1 
37 230 9 9 0 0 1 1 
37 232 9 9 0 0 1 1 
37 234 9 9 0 0 1 1 
37 236 9 9 0 0 1 1 
39 41 9 9 0 0 1 1 
39 43 9 9 0 0 1 1 
39 45 9 9 0 0 1 1 
39 220 9 9 0 0 1 1 
39 222 9 9 0 0 1 1 
39 224 9 9 0 0 1 1 
39 226 9 9 0 0 1 1 
39 228 9 9 0 0 1 1 
39 230 9 9 0 0 1 1 
39 232 9 9 0 0 1 1 
39 234 9 9 0 0 1 1 
39 236 9 9 0 0 1 1 
41 43 9 9 0 0 1 1 
41 45 9 9 0 0 1 1 
41 220 9 9 0 0 1 1 
41 222 9 9 0 0 1 1 
41 224 9 9 0 0 1 1 
41 226 9 9 0 0 1 1 
41 228 9 9 0 0 1 1 
41 230 9 9 0 0 1 1 
41 232 9 9 0 0 1 1 
41 234 9 9 0 0 1 1 
41 236 9 9 0 0 1 1 
43 45 9 9 0 0 1 1 
43 220 9 9 0 0 1 1 
43 222 9 9 0 0 1 1 
43 224 9 9 0 0 1 1 
43 226 9 9 0 0 1 1 
43 228 9 9 0 0 1 1 
43 230 9 9 0 0 1 1 
43 232 9 9 0 0 1 1 
43 234 9 9 0 0 1 1 
43 236 9 9 0 0 1 1 
45 220 9 9 0 0 1 1 
45 222 9 9 0 0 1 1 
45 224 9 9 0 0 1 1 
45 226 9 9 0 0 1 1 
45 228 9 9 0 0 1 1 
45 230 9 9 0 0 1 1 
45 232 9 9 0 0 1 1 
45 234 9 9 0 0 1 1 
45 236 9 9 0 0 1 1 
220 222 9 9 0 0 1 1 
220 224 9 9 0 0 1 1 
220 226 9 9 0 0 1 1 
220 228 9 9 0 0 1 1 
220 230 9 9 0 0 1 1 
220 232 9 9 0 0 1 1 
220 234 9 9 0 0 1 1 
220 236 9 9 0 0 1 1 
222 224 9 9 0 0 1 1 
222 226 9 9 0 0 1 1 
222 228 9 9 0 0 1 1 
222 230 9 9 0 0 1 1 
222 232 9 9 0 0 1 1 
222 234 9 9 0 0 1 1 
222 236 9 9 0 0 1 1 
224 226 9 9 0 0 1 1 
224 228 9 9 0 0 1 1 
224 230 9 9 0 0 1 1 
224 232 9 9 0 0 1 1 
224 234 9 9 0 0 1 1 
224 236 9 9 0 0 1 1 
226 228 9 9 0 0 1 1 
226 230 9 9 0 0 1 1 
226 232 9 9 0 0 1 1 
226 234 9 9 0 0 1 1 
226 236 9 9 0 0 1 1 
228 230 9 9 0 0 1 1 
228 232 9 9 0 0 1 1 
228 234 9 9 0 0 1 1 
228 236 9 9 0 0 1 1 
230 232 9 9 0 0 1 1 
230 234 9 9 0 0 1 1 
230 236 9 9 0 0 1 1 
232 234 9 9 0 0 1 1 
232 236 9 9 0 0 1 1 
234 236 9 9 0 0 1 1 
26 28 10 10 0 0 1 1 
26 30 10 10 0 0 1 1 
26 32 10 10 0 0 1 1 
26 34 10 10 0 0 1 1 
26 36 10 10 0 0 1 1 
26 38 10 10 0 0 1 1 
26 40 10 10 0 0 1 1 
26 42 10 10 0 0 1 1 
26 44 10 10 0 0 1 1 
26 221 10 10 0 0 1 1 
26 223 10 10 0 0 1 1 
26 225 10 10 0 0 1 1 
26 227 10 10 0 0 1 1 
26 229 10 10 0 0 1 1 
26 231 10 10 0 0 1 1 
26 233 10 10 0 0 1 1 
26 235 10 10 0 0 1 1 
26 237 10 10 0 0 1 1 
28 30 10 10 0 0 1 1 
28 32 10 10 0 0 1 1 
28 34 10 10 0 0 1 1 
28 36 10 10 0 0 1 1 
28 38 10 10 0 0 1 1 
28 40 10 10 0 0 1 1 
28 42 10 10 0 0 1 1 
28 44 10 10 0 0 1 1 
28 221 10 10 0 0 1 1 
28 223 10 10 0 0 1 1 
28 225 10 10 0 0 1 1 
28 227 10 10 0 0 1 1 
28 229 10 10 0 0 1 1 
28 231 10 10 0 0 1 1 
28 233 10 10 0 0 1 1 
28 235 10 10 0 0 1 1 
28 237 10 10 0 0 1 1 
30 32 10 10 0 0 1 1 
30 34 10 10 0 0 1 1 
30 36 10 10 0 0 1 1 
30 38 10 10 0 0 1 1 
30 40 10 10 0 0 1 1 
30 42 10 10 0 0 1 1 
30 44 10 10 0 0 1 1 
30 221 10 10 0 0 1 1 
30 223 10 10 0 0 1 1 
30 225 10 10 0 0 1 1 
30 227 10 10 0 0 1 1 
30 229 10 10 0 0 1 1 
30 231 10 10 0 0 1 1 
30 233 10 10 0 0 1 1 
30 235 10 10 0 0 1 1 
30 237 10 10 0 0 1 1 
32 34 10 10 0 0 1 1 
32 36 10 10 0 0 1 1 
32 38 10 10 0 0 1 1 
32 40 10 10 0 0 1 1 
32 42 10 10 0 0 1 1 
32 44 10 10 0 0 1 1 
32 221 10 10 0 0 1 1 
32 223 10 10 0 0 1 1 
32 225 10 10 0 0 1 1 
32 227 10 10 0 0 1 1 
32 229 10 10 0 0 1 1 
32 231 10 10 0 0 1 1 
32 233 10 10 0 0 1 1 
32 235 10 10 0 0 1 1 
32 237 10 10 0 0 1 1 
34 36 10 10 0 0 1 1 
34 38 10 10 0 0 1 1 
34 40 10 10 0 0 1 1 
34 42 10 10 0 0 1 1 
34 44 10 10 0 0 1 1 
34 221 10 10 0 0 1 1 
34 223 10 10 0 0 1 1 
34 225 10 10 0 0 1 1 
34 227 10 10 0 0 1 1 
34 229 10 10 0 0 1 1 
34 231 10 10 0 0 1 1 
34 233 10 10 0 0 1 1 
34 235 10 10 0 0 1 1 
34 237 10 10 0 0 1 1 
36 38 10 10 0 0 1 1 
36 40 10 10 0 0 1 1 
36 42 10 10 0 0 1 1 
36 44 10 10 0 0 1 1 
36 221 10 10 0 0 1 1 
36 223 10 10 0 0 1 1 
36 225 10 10 0 0 1 1 
36 227 10 10 0 0 1 1 
36 229 10 10 0 0 1 1 
36 231 10 10 0 0 1 1 
36 233 10 10 0 0 1 1 
36 235 10 10 0 0 1 1 
36 237 10 10 0 0 1 1 
38 40 10 10 0 0 1 1 
38 42 10 10 0 0 1 1 
38 44 10 10 0 0 1 1 
38 221 10 10 0 0 1 1 
38 223 10 10 0 0 1 1 
38 225 10 10 0 0 1 1 
38 227 10 10 0 0 1 1 
38 229 10 10 0 0 1 1 
38 231 10 10 0 0 1 1 
38 233 10 10 0 0 1 1 
38 235 10 10 0 0 1 1 
38 237 10 10 0 0 1 1 
40 42 10 10 0 0 1 1 
40 44 10 10 0 0 1 1 
40 221 10 10 0 0 1 1 
40 223 10 10 0 0 1 1 
40 225 10 10 0 0 1 1 
40 227 10 10 0 0 1 1 
40 229 10 10 0 0 1 1 
40 231 10 10 0 0 1 1 
40 233 10 10 0 0 1 1 
40 235 10 10 0 0 1 1 
40 237 10 10 0 0 1 1 
42 44 10 10 0 0 1 1 
42 221 10 10 0 0 1 1 
42 223 10 10 0 0 1 1 
42 225 10 10 0 0 1 1 
42 227 10 10 0 0 1 1 
42 229 10 10 0 0 1 1 
42 231 10 10 0 0 1 1 
42 233 10 10 0 0 1 1 
42 235 10 10 0 0 1 1 
42 237 10 10 0 0 1 1 
44 221 10 10 0 0 1 1 
44 223 10 10 0 0 1 1 
44 225 10 10 0 0 1 1 
44 227 10 10 0 0 1 1 
44 229 10 10 0 0 1 1 
44 231 10 10 0 0 1 1 
44 233 10 10 0 0 1 1 
44 235 10 10 0 0 1 1 
44 237 10 10 0 0 1 1 
221 223 10 10 0 0 1 1 
221 225 10 10 0 0 1 1 
221 227 10 10 0 0 1 1 
221 229 10 10 0 0 1 1 
221 231 10 10 0 0 1 1 
221 233 10 10 0 0 1 1 
221 235 10 10 0 0 1 1 
221 237 10 10 0 0 1 1 
223 225 10 10 0 0 1 1 
223 227 10 10 0 0 1 1 
223 229 10 10 0 0 1 1 
223 231 10 10 0 0 1 1 
223 233 10 10 0 0 1 1 
223 235 10 10 0 0 1 1 
223 237 10 10 0 0 1 1 
225 227 10 10 0 0 1 1 
225 229 10 10 0 0 1 1 
225 231 10 10 0 0 1 1 
225 233 10 10 0 0 1 1 
225 235 10 10 0 0 1 1 
225 237 10 10 0 0 1 1 
227 229 10 10 0 0 1 1 
227 231 10 10 0 0 1 1 
227 233 10 10 0 0 1 1 
227 235 10 10 0 0 1 1 
227 237 10 10 0 0 1 1 
229 231 10 10 0 0 1 1 
229 233 10 10 0 0 1 1 
229 235 10 10 0 0 1 1 
229 237 10 10 0 0 1 1 
231 233 10 10 0 0 1 1 
231 235 10 10 0 0 1 1 
231 237 10 10 0 0 1 1 
233 235 10 10 0 0 1 1 
233 237 10 10 0 0 1 1 
235 237 10 10 0 0 1 1 
13 14 12 12 0 0 1 1 
13 15 12 12 0 0 1 1 
13 16 12 12 0 0 1 1 
13 17 12 12 0 0 1 1 
13 18 12 12 0 0 1 1 
13 19 12 12 0 0 1 1 
13 20 12 12 0 0 1 1 
13 21 12 12 0 0 1 1 
13 22 12 12 0 0 1 1 
13 23 12 12 0 0 1 1 
13 24 12 12 0 0 1 1 
13 25 12 12 0 0 1 1 
13 203 12 12 0 0 1 1 
13 205 12 12 0 0 1 1 
13 207 12 12 0 0 1 1 
13 209 12 12 0 0 1 1 
13 211 12 12 0 0 1 1 
13 213 12 12 0 0 1 1 
13 215 12 12 0 0 1 1 
13 217 12 12 0 0 1 1 
13 219 12 12 0 0 1 1 
14 15 12 12 0 0 1 1 
14 16 12 12 0 0 1 1 
14 17 12 12 0 0 1 1 
14 18 12 12 0 0 1 1 
14 19 12 12 0 0 1 1 
14 20 12 12 0 0 1 1 
14 21 12 12 0 0 1 1 
14 22 12 12 0 0 1 1 
14 23 12 12 0 0 1 1 
14 24 12 12 0 0 1 1 
14 25 12 12 0 0 1 1 
14 203 12 12 0 0 1 1 
14 205 12 12 0 0 1 1 
14 207 12 12 0 0 1 1 
14 209 12 12 0 0 1 1 
14 211 12 12 0 0 1 1 
14 213 12 12 0 0 1 1 
14 215 12 12 0 0 1 1 
14 217 12 12 0 0 1 1 
14 219 12 12 0 0 1 1 
15 16 12 12 0 0 1 1 
15 17 12 12 0 0 1 1 
15 18 12 12 0 0 1 1 
15 19 12 12 0 0 1 1 
15 20 12 12 0 0 1 1 
15 21 12 12 0 0 1 1 
15 22 12 12 0 0 1 1 
15 23 12 12 0 0 1 1 
15 24 12 12 0 0 1 1 
15 25 12 12 0 0 1 1 
15 203 12 12 0 0 1 1 
15 205 12 12 0 0 1 1 
15 207 12 12 0 0 1 1 
15 209 12 12 0 0 1 1 
15 211 12 12 0 0 1 1 
15 213 12 12 0 0 1 1 
15 215 12 12 0 0 1 1 
15 217 12 12 0 0 1 1 
15 219 12 12 0 0 1 1 
16 17 12 12 0 0 1 1 
16 18 12 12 0 0 1 1 
16 19 12 12 0 0 1 1 
16 20 12 12 0 0 1 1 
16 21 12 12 0 0 1 1 
16 22 12 12 0 0 1 1 
16 23 12 12 0 0 1 1 
16 24 12 12 0 0 1 1 
16 25 12 12 0 0 1 1 
16 203 12 12 0 0 1 1 
16 205 12 12 0 0 1 1 
16 207 12 12 0 0 1 1 
16 209 12 12 0 0 1 1 
16 211 12 12 0 0 1 1 
16 213 12 12 0 0 1 1 
16 215 12 12 0 0 1 1 
16 217 12 12 0 0 1 1 
16 219 12 12 0 0 1 1 
17 18 12 12 0 0 1 1 
17 19 12 12 0 0 1 1 
17 20 12 12 0 0 1 1 
17 21 12 12 0 0 1 1 
17 22 12 12 0 0 1 1 
17 23 12 12 0 0 1 1 
17 24 12 12 0 0 1 1 
17 25 12 12 0 0 1 1 
17 203 12 12 0 0 1 1 
17 205 12 12 0 0 1 1 
17 207 12 12 0 0 1 1 
17 209 12 12 0 0 1 1 
17 211 12 12 0 0 1 1 
17 213 12 12 0 0 1 1 
17 215 12 12 0 0 1 1 
17 217 12 12 0 0 1 1 
17 219 12 12 0 0 1 1 
18 19 12 12 0 0 1 1 
18 20 12 12 0 0 1 1 
18 21 12 12 0 0 1 1 
18 22 12 12 0 0 1 1 
18 23 12 12 0 0 1 1 
18 24 12 12 0 0 1 1 
18 25 12 12 0 0 1 1 
18 203 12 12 0 0 1 1 
18 205 12 12 0 0 1 1 
18 207 12 12 0 0 1 1 
18 209 12 12 0 0 1 1 
18 211 12 12 0 0 1 1 
18 213 12 12 0 0 1 1 
18 215 12 12 0 0 1 1 
18 217 12 12 0 0 1 1 
18 219 12 12 0 0 1 1 
19 20 12 12 0 0 1 1 
19 21 12 12 0 0 1 1 
19 22 12 12 0 0 1 1 
19 23 12 12 0 0 1 1 
19 24 12 12 0 0 1 1 
19 25 12 12 0 0 1 1 
19 203 12 12 0 0 1 1 
19 205 12 12 0 0 1 1 
19 207 12 12 0 0 1 1 
19 209 12 12 0 0 1 1 
19 211 12 12 0 0 1 1 
19 213 12 12 0 0 1 1 
19 215 12 12 0 0 1 1 
19 217 12 12 0 0 1 1 
19 219 12 12 0 0 1 1 
20 21 12 12 0 0 1 1 
20 22 12 12 0 0 1 1 
20 23 12 12 0 0 1 1 
20 24 12 12 0 0 1 1 
20 25 12 12 0 0 1 1 
20 203 12 12 0 0 1 1 
20 205 12 12 0 0 1 1 
20 207 12 12 0 0 1 1 
20 209 12 12 0 0 1 1 
20 211 12 12 0 0 1 1 
20 213 12 12 0 0 1 1 
20 215 12 12 0 0 1 1 
20 217 12 12 0 0 1 1 
20 219 12 12 0 0 1 1 
21 22 12 12 0 0 1 1 
21 23 12 12 0 0 1 1 
21 24 12 12 0 0 1 1 
21 25 12 12 0 0 1 1 
21 203 12 12 0 0 1 1 
21 205 12 12 0 0 1 1 
21 207 12 12 0 0 1 1 
21 209 12 12 0 0 1 1 
21 211 12 12 0 0 1 1 
21 213 12 12 0 0 1 1 
21 215 12 12 0 0 1 1 
21 217 12 12 0 0 1 1 
21 219 12 12 0 0 1 1 
22 23 12 12 0 0 1 1 
22 24 12 12 0 0 1 1 
22 25 12 12 0 0 1 1 
22 203 12 12 0 0 1 1 
22 205 12 12 0 0 1 1 
22 207 12 12 0 0 1 1 
22 209 12 12 0 0 1 1 
22 211 12 12 0 0 1 1 
22 213 12 12 0 0 1 1 
22 215 12 12 0 0 1 1 
22 217 12 12 0 0 1 1 
22 219 12 12 0 0 1 1 
23 24 12 12 0 0 1 1 
23 25 12 12 0 0 1 1 
23 203 12 12 0 0 1 1 
23 205 12 12 0 0 1 1 
23 207 12 12 0 0 1 1 
23 209 12 12 0 0 1 1 
23 211 12 12 0 0 1 1 
23 213 12 12 0 0 1 1 
23 215 12 12 0 0 1 1 
23 217 12 12 0 0 1 1 
23 219 12 12 0 0 1 1 
24 25 12 12 0 0 1 1 
24 203 12 12 0 0 1 1 
24 205 12 12 0 0 1 1 
24 207 12 12 0 0 1 1 
24 209 12 12 0 0 1 1 
24 211 12 12 0 0 1 1 
24 213 12 12 0 0 1 1 
24 215 12 12 0 0 1 1 
24 217 12 12 0 0 1 1 
24 219 12 12 0 0 1 1 
25 203 12 12 0 0 1 1 
25 205 12 12 0 0 1 1 
25 207 12 12 0 0 1 1 
25 209 12 12 0 0 1 1 
